CITY,Country,full.location.name,latitude.y,longitude.y,TMN,ETMN
Villa el Salvador,Peru,"Villa el Salvador, Peru",-12.2162218,-76.9415442,3,1
Villa Lagarina,Italy,"Villa Lagarina, Italy",45.9362981,11.0112161,1,
Villa Lagarina Vintl,Italy,"Villa Lagarina Vintl, Italy",46.8167276,11.7229919,1,1
Villa Maria,Canada,"Villa Maria, Canada",45.4818929,-73.6162762,1,
Villa Mercedes,Argentina,"Villa Mercedes, Argentina",-33.6754417,-65.4580688,1,
Villa Minozzo,Italy,"Villa Minozzo, Italy",44.3648702,10.4666809,1,
Villa Morelos,Mexico,"Villa Morelos, Mexico",20.0026801,-101.4128091,1,
Villa Nueva,Guatemala,"Villa Nueva, Guatemala",14.5298287,-90.5920027,1,
Villa Riva,Dominican Republic,"Villa Riva, Dominican Republic",19.1783644,-69.9103667,1,
Villa Sandino,Nicaragua,"Villa Sandino, Nicaragua",12.048465,-84.9934549,1,
Villa Santa Lucia degli Abruzzi,Italy,"Villa Santa Lucia degli Abruzzi, Italy",42.3301477,13.7868526,1,1
Villa Sant'Angelo,Italy,"Villa Sant'Angelo, Italy",42.2699653,13.5372445,1,1
Villacarralon,Spain,"Villacarralon, Spain",42.1890832,-5.0436063,1,
Villach,Austria,"Villach, Austria",46.60856,13.85062,1,1
Villadose,Italy,"Villadose, Italy",45.0735131,11.8901571,1,
Villadossola,Italy,"Villadossola, Italy",46.0710293,8.2628588,1,1
Villadoz,Spain,"Villadoz, Spain",41.1632397,-1.2794744,1,
Villalago,Italy,"Villalago, Italy",41.9359351,13.8359019,1,1
Villalan de Campos,Spain,"Villalan de Campos, Spain",42.015233,-5.2364561,1,
Villalar de Los Comuneros,Spain,"Villalar de Los Comuneros, Spain",41.5495882,-5.1386461,1,
Villamanrique de la Condesa,Spain,"Villamanrique de la Condesa, Spain",37.2450283,-6.307323,1,1
Villamayor de Gallego,Spain,"Villamayor de Gallego, Spain",41.6871153,-0.7711086,1,
Villanueva de la Cañada,Spain,"Villanueva de la Cañada, Spain",40.4481075,-3.9975566,1,
Villanueva de los Caballeros,Spain,"Villanueva de los Caballeros, Spain",41.7590608,-5.2488573,1,
Villanueva de San Juan,Spain,"Villanueva de San Juan, Spain",37.0501021,-5.1751422,1,1
Villanueva del Ariscal,Spain,"Villanueva del Ariscal, Spain",37.3952677,-6.1419402,1,1
Villanueva del Río y Minas,Spain,"Villanueva del Río y Minas, Spain",37.6554687,-5.7122139,1,1
Villanueva Mesía,Spain,"Villanueva Mesía, Spain",37.214584,-4.0112611,1,1
Villar Focchiardo,Italy,"Villar Focchiardo, Italy",45.0989937,7.2280273,1,
Villarrica,Chile,"Villarrica, Chile",-39.4208333,-71.9391666,1,
Villars-Bramard,Switzerland,"Villars-Bramard, Switzerland",46.71921,6.89887,1,
Villars-Lussery,Switzerland,"Villars-Lussery, Switzerland",46.6304666,6.5249187,1,
Villasanta,Italy,"Villasanta, Italy",45.606179,9.3015087,1,1
Villasor,Italy,"Villasor, Italy",39.3810158,8.9386497,1,
Villavallelonga,Italy,"Villavallelonga, Italy",41.8715747,13.6208765,1,1
Villaverde del Río,Spain,"Villaverde del Río, Spain",37.5891528,-5.8742975,1,1
Villavicencio,Colombia,"Villavicencio, Colombia",4.151463,-73.638209,1,1
Villavieja,Colombia,"Villavieja, Colombia",3.218357,-75.21756,1,
Villejuif,France,"Villejuif, France",48.792716,2.359279,2,
Villena,Spain,"Villena, Spain",38.6318196,-0.8612206,1,1
Villeneuve-Saint-Georges,France,"Villeneuve-Saint-Georges, France",48.7305769,2.447488,1,
Villers-la-Faye,France,"Villers-la-Faye, France",47.105934,4.877941,1,
Villers-le-Bouillet,Belgium,"Villers-le-Bouillet, Belgium",50.5699683,5.2662704,1,
Villetaneuse,France,"Villetaneuse, France",48.963476,2.347354,1,
Villetta Barrea,Italy,"Villetta Barrea, Italy",41.7764691,13.9387887,1,1
Villeurbanne,France,"Villeurbanne, France",45.771944,4.8901709,2,
Villiers-le-Bel,France,"Villiers-le-Bel, France",49.007379,2.387981,1,
Villingen-Schwenningen,Germany,"Villingen-Schwenningen, Germany",48.0594021,8.4640869,2,1
Villnöß,Italy,"Villnöß, Italy",46.6405526,11.6848581,1,
Villongo,Italy,"Villongo, Italy",45.6675595,9.9356767,1,1
Vilminore di Scalve,Italy,"Vilminore di Scalve, Italy",46.0049548,10.0656788,1,1
Vilnius,Lithuania,"Vilnius, Lithuania",54.6871555,25.2796514,5,2
Vilsbiburg,Germany,"Vilsbiburg, Germany",48.4509202,12.3525868,1,1
Vilshofen,Germany,"Vilshofen, Germany",48.6270454,13.1829237,1,
Vilvoorde,Belgium,"Vilvoorde, Belgium",50.9272511,4.4257868,3,
Viña del Mar,Chile,"Viña del Mar, Chile",-33.0245267,-71.5523402,1,1
Vinaixa,Spain,"Vinaixa, Spain",41.447165,0.9725085,1,
Vincent,United States,"Vincent, California, United States",34.098915,-117.921971,1,1
Vindafjord,Norway,"Vindafjord, Norway",59.5756312,5.7705398,1,
Vinh City,Vietnam,"Vinh City, Vietnam",18.6795848,105.6813333,1,
Vinje,Norway,"Vinje, Norway",59.889972,7.7647756,1,
Vinnytsia,Ukraine,"Vinnytsia, Ukraine",49.233083,28.468217,1,1
Vinnytsia City,Ukraine,"Vinnytsia City, Ukraine",49.233083,28.468217,1,
Viroinval,Belgium,"Viroinval, Belgium",50.0714722,4.6059942,1,
Virovitica,Croatia,"Virovitica, Croatia",45.8316463,17.3855429,1,
Virton,Belgium,"Virton, Belgium",49.5675744,5.5335074,1,
Viry-Chatillon,France,"Viry-Chatillon, France",48.666218,2.375902,1,
Visby,Sweden,"Visby, Sweden",57.6348,18.29484,2,1
Visé,Belgium,"Visé, Belgium",50.7371584,5.699039,2,
Viseu,Portugal,"Viseu, Portugal",40.6565861,-7.9124712,1,1
Vishakhapatnam,India,"Vishakhapatnam, India",17.6868159,83.2184815,2,1
Vitacura,Chile,"Vitacura, Chile",-33.3905211,-70.5724124,1,
Vitez,Bosnia and Herzegovina,"Vitez, Bosnia and Herzegovina",44.150897,17.7905271,1,
Viti,French Polynesia,"Viti, French Polynesia",-17.5398946,-149.5684991,1,
Vitis,Austria,"Vitis, Austria",48.7585751,15.1809636,1,1
Vitoria,Spain,"Vitoria, Spain",42.8591338,-2.6818614,1,1
Vitória,Spain,"Vitória, Spain",42.8591338,-2.6818614,2,1
Vitoria-Gasteiz,Spain,"Vitoria-Gasteiz, Spain",42.8591338,-2.6818614,3,2
Vitry-sur-Seine,France,"Vitry-sur-Seine, France",48.792001,2.39851,1,
Vittorio Veneto,Italy,"Vittorio Veneto, Italy",45.9962391,12.3009954,1,1
Vittoriosa,Malta,"Vittoriosa, Malta",35.8879214,14.522562,1,
Vittorito,Italy,"Vittorito, Italy",42.1267808,13.8181093,1,1
Vizzola Ticino,Italy,"Vizzola Ticino, Italy",45.6261799,8.6829486,1,1
Vlaardingen,Netherlands,"Vlaardingen, Netherlands",51.9120668,4.3494366,1,
Vladikavkaz,Russia Federation,"Vladikavkaz, Russia Federation",43.0252344,44.6659759,1,
Vladivostok,Russia Federation,"Vladivostok, Russia Federation",43.1198091,131.8869243,1,
Vlagtwedde,Netherlands,"Vlagtwedde, Netherlands",53.0270253,7.1107879,1,
Vleteren,Belgium,"Vleteren, Belgium",50.9296908,2.7327547,1,
Vlieland,Netherlands,"Vlieland, Netherlands",53.295963,5.0683373,1,
Vlore,Albania,"Vlore, Albania",40.4660668,19.491356,1,
Vlotho,Germany,"Vlotho, Germany",52.1605973,8.8560945,1,
Vobarno,Italy,"Vobarno, Italy",45.6424642,10.5005307,1,
Vöcklabruck,Austria,"Vöcklabruck, Austria",48.00334,13.65613,2,1
Vöcklamarkt,Austria,"Vöcklamarkt, Austria",48.0015759,13.4826581,1,1
Vodice,Croatia,"Vodice, Croatia",43.7611122,15.7787599,1,
Vodnjan,Croatia,"Vodnjan, Croatia",44.9611645,13.8528395,1,
Voerde,Germany,"Voerde, Germany",51.6005212,6.6544111,1,
Voeren,Belgium,"Voeren, Belgium",50.7587669,5.7610934,1,
Voerendaal,Netherlands,"Voerendaal, Netherlands",50.8791531,5.9311602,1,
Vogelsbergkreis,Germany,"Vogelsbergkreis, Germany",50.598629,9.307901,1,1
Vöhringen,Germany,"Vöhringen, Germany",48.2778326,10.0779997,1,1
Voitsberg,Austria,"Voitsberg, Austria",47.043268,15.153633,1,1
Vojvodina,Republic of Serbia,"Vojvodina, Republic of Serbia",45.2608651,19.8319339,1,
Volda,Norway,"Volda, Norway",62.1452551,6.0747977,1,
Volders,Austria,"Volders, Austria",47.2880024,11.5705942,1,1
Volgograd,Russia Federation,"Volgograd, Russia Federation",48.708048,44.5133034,3,
Vologda,Russia Federation,"Vologda, Russia Federation",59.2180665,39.8978052,2,
Volos,Greece,"Volos, Greece",39.3621896,22.942159,2,1
Volta Redonda,Brazil,"Volta Redonda, Brazil",-22.5077597,-44.0947303,1,1
Volvera,Italy,"Volvera, Italy",44.9523517,7.5121797,1,1
Volzhsky,Russia Federation,"Volzhsky, Russia Federation",48.8176494,44.7707294,1,
Vomp,Austria,"Vomp, Austria",47.3442896,11.6885596,1,1
Vorarlberg,Austria,"Vorarlberg, Austria",47.2497427,9.9797373,1,
Vorchdorf,Austria,"Vorchdorf, Austria",48.0032901,13.925147,1,1
Vorderstoder,Austria,"Vorderstoder, Austria",47.7131251,14.22713,1,1
Vordingborg,Denmark,"Vordingborg, Denmark",55.008925,11.909363,1,1
Vorselaar,Belgium,"Vorselaar, Belgium",51.2025247,4.7708827,1,
Võru,Estonia,"Võru, Estonia",57.8460723,26.9986977,1,1
Vösendorf,Austria,"Vösendorf, Austria",48.1222795,16.3347827,1,1
Voskehask,Armenia,"Voskehask, Armenia",40.765846,43.7732736,1,
Vosselaar,Belgium,"Vosselaar, Belgium",51.31473,4.88768,1,
Vouzela,Portugal,"Vouzela, Portugal",40.7231879,-8.1119957,1,
Voznesensk,Ukraine,"Voznesensk, Ukraine",47.5605,31.336117,1,1
Vrancea,Romania,"Vrancea, Romania",45.8134876,27.0657531,1,
Vratsa,Bulgaria,"Vratsa, Bulgaria",43.2102375,23.5528803,1,
Vratza,Bulgaria,"Vratza, Bulgaria",43.2102375,23.5528803,1,
Vrbas,Republic of Serbia,"Vrbas, Republic of Serbia",45.5701534,19.6449683,1,1
Vreden,Germany,"Vreden, Germany",52.0353944,6.8245487,1,1
Vresse-sur-Semois,Belgium,"Vresse-sur-Semois, Belgium",49.8725882,4.9326558,1,
Vukovar,Croatia,"Vukovar, Croatia",45.3452377,19.0010204,1,
Vyškov,Czechia,"Vyškov, Czechia",49.2774517,16.9960993,1,
Wa,United States,"Wa, Washington, United States",47.7510741,-120.7401386,1,
Waalwijk,Netherlands,"Waalwijk, Netherlands",51.6878954,5.0574822,1,
Waarschoot,Belgium,"Waarschoot, Belgium",51.1514819,3.6060488,1,
Waasmunster,Belgium,"Waasmunster, Belgium",51.1094611,4.0844742,1,
Wachau,Austria,"Wachau, Austria",48.3896089,15.4748897,1,
Wachtebeke,Belgium,"Wachtebeke, Belgium",51.17095,3.86055,1,
Wächtersbach,Germany,"Wächtersbach, Germany",50.2550222,9.2918865,1,1
Wageningen,Netherlands,"Wageningen, Netherlands",51.9691868,5.6653948,1,
Wagna,Austria,"Wagna, Austria",46.7631484,15.5584366,1,1
Waiblingen,Germany,"Waiblingen, Germany",48.8293519,9.3185739,2,2
Waidhofen,Austria,"Waidhofen, Austria",47.96023,14.77283,1,1
Waidhofen an der Thaya,Austria,"Waidhofen an der Thaya, Austria",48.81547,15.2833,1,1
Waidhofen an der Thaya – Land,Austria,"Waidhofen an der Thaya – Land, Austria",48.793665,15.252932,1,1
Waidhofen an der Ybbs,Austria,"Waidhofen an der Ybbs, Austria",47.96023,14.77283,1,
Waimes,Belgium,"Waimes, Belgium",50.4148914,6.1115604,1,
Waizenkirchen,Austria,"Waizenkirchen, Austria",48.3305787,13.8574179,1,1
Wakatobi,Indonesia,"Wakatobi, Indonesia",-5.3264442,123.5951925,1,
Wakatobi Regency,Indonesia,"Wakatobi Regency, Indonesia",-5.3264442,123.5951925,1,1
Wakhinane Nimzatt,Senegal,"Wakhinane Nimzatt, Senegal",14.7874209,-17.3760682,1,
Wakiso,Uganda,"Wakiso, Uganda",0.3987229,32.4792744,1,
Walcourt,Belgium,"Walcourt, Belgium",50.2538574,4.4349218,1,
Waldbillig,Luxembourg,"Waldbillig, Luxembourg",49.7961798,6.2865556,1,
Waldburg,Austria,"Waldburg, Austria",48.5086038,14.439744,1,1
Waldegg,Austria,"Waldegg, Austria",47.86888,16.05146,1,1
Waldenbuch,Germany,"Waldenbuch, Germany",48.6408189,9.138027,1,1
Waldershof,Germany,"Waldershof, Germany",49.9803214,12.0645204,1,
Walding,Austria,"Walding, Austria",48.351608,14.1596644,1,1
Waldkirch,Germany,"Waldkirch, Germany",48.0914682,7.9586468,1,1
Waldkirchen am Wesen,Austria,"Waldkirchen am Wesen, Austria",48.4402451,13.8223099,1,1
Waldkirchen an der Thaya,Austria,"Waldkirchen an der Thaya, Austria",48.9411498,15.3498001,1,1
Waldneukirchen,Austria,"Waldneukirchen, Austria",47.99797,14.26063,1,1
Waldstetten,Germany,"Waldstetten, Germany",48.7667281,9.8210358,1,
Walferdange,Luxembourg,"Walferdange, Luxembourg",49.6629793,6.13324,2,1
Wallern an der Trattnach,Austria,"Wallern an der Trattnach, Austria",48.2330307,13.9451345,1,1
Wallondilly Shire,Australia,"Wallondilly Shire, Australia",-34.1108401,150.4892292,1,
Wallonie,Belgium,"Wallonie, Belgium",50.4175637,4.4510066,1,
Wallsee-Sindelburg,Austria,"Wallsee-Sindelburg, Austria",48.1445254,14.7117532,1,1
Walsrode,Germany,"Walsrode, Germany",52.861732,9.5930916,1,
Wals-Siezenheim,Austria,"Wals-Siezenheim, Austria",47.7887655,12.9650776,2,1
Waltershausen,Germany,"Waltershausen, Germany",50.9003774,10.5607552,1,
Waltrop,Germany,"Waltrop, Germany",51.6216271,7.4030797,1,1
Walvis Bay,Namibia,"Walvis Bay, Namibia",-22.9389587,14.5247463,3,3
Wangaratta Rural,Australia,"Wangaratta Rural, Australia",-36.3682777,146.3172149,1,1
Wangen,France,"Wangen, France",48.617905,7.465709,1,
Wangen im Allgäu,Germany,"Wangen im Allgäu, Germany",47.6874999,9.8318005,1,
Wanze,Belgium,"Wanze, Belgium",50.5344663,5.2141303,2,1
Waregem,Belgium,"Waregem, Belgium",50.8868949,3.4231675,1,
Waren,Germany,"Waren, Germany",53.5161667,12.6818562,1,
Warringah,Australia,"Warringah, Australia",-33.6641797,151.2102442,1,
Warrnambool,Australia,"Warrnambool, Australia",-38.3686779,142.4982086,1,
Warsaw,Poland,"Warsaw, Poland",52.2296756,21.0122287,7,4
Wartberg an der Krems,Austria,"Wartberg an der Krems, Austria",47.987492,14.1209465,1,1
Wartberg ob der Aist,Austria,"Wartberg ob der Aist, Austria",48.3463709,14.5100336,1,1
Warth,Austria,"Warth, Austria",47.25759,10.18348,1,1
Wäschenbeuren,Germany,"Wäschenbeuren, Germany",48.7593416,9.6880026,1,
Wasco,United States,"Wasco, California, United States",35.5941238,-119.3409457,1,
Washington,United States,"Washington, District of Columbia, United States",38.9071923,-77.0368707,3,3
Wasit,Iraq,"Wasit, Iraq",32.6024094,45.7520985,1,
Waslala,Nicaragua,"Waslala, Nicaragua",13.3311451,-85.3730428,1,
Waspan Rio Coco,Nicaragua,"Waspan Rio Coco, Nicaragua",14.7378556,-83.9691346,1,
Wassenaar,Netherlands,"Wassenaar, Netherlands",52.1429096,4.4012129,1,
Wasserburg,Germany,"Wasserburg, Germany",48.0527463,12.224529,1,1
Waterland,Netherlands,"Waterland, Netherlands",52.4470499,5.0154751,2,1
Waterloo,Canada,"Waterloo, Canada",43.4642578,-80.5204096,1,
Watermael-Boitsfort,Belgium,"Watermael-Boitsfort, Belgium",50.7881573,4.4180065,1,
Waterville,United States,"Waterville, Maine, United States",44.5520105,-69.6317121,1,
Wattala-Mabola,Sri Lanka,"Wattala-Mabola, Sri Lanka",7.0080991,79.894522,1,
Wattens,Austria,"Wattens, Austria",47.2947252,11.5899827,1,1
Waukesha,United States,"Waukesha, Wisconsin, United States",43.0116784,-88.2314813,1,
Wawolnica,Poland,"Wawolnica, Poland",51.294469,22.147076,1,
Waynesville,United States,"Waynesville, North Carolina, United States",35.4887145,-82.9887477,1,
Waza,Cameroon,"Waza, Cameroon",11.3983642,14.5684406,1,
Wazzan,Morocco,"Wazzan, Morocco",34.7953732,-5.567558,1,
Wedel,Germany,"Wedel, Germany",53.5823813,9.7137465,2,1
Weesp,Netherlands,"Weesp, Netherlands",52.3080507,5.0406217,1,
Weiden in der Oberpfalz,Germany,"Weiden in der Oberpfalz, Germany",49.6743636,12.1489337,1,
Weihai,China,"Weihai, China",37.513068,122.12042,1,1
Weikendorf,Austria,"Weikendorf, Austria",48.34362,16.7665,1,1
Weikersdorf am Steinfelde,Austria,"Weikersdorf am Steinfelde, Austria",47.8058764,16.1437424,1,1
Weilburg,Germany,"Weilburg, Germany",50.4859255,8.2722569,1,1
Weiler-la-Tour,Luxembourg,"Weiler-la-Tour, Luxembourg",49.5428731,6.1998456,2,1
Weilheim i. OB,Germany,"Weilheim i. OB, Germany",47.8406859,11.1421379,1,1
Weimar,Germany,"Weimar, Germany",50.9794934,11.3235439,2,
Weinburg,Austria,"Weinburg, Austria",48.1138528,15.532721,1,1
Weingarten,Germany,"Weingarten, Germany",47.8096019,9.6379832,1,
Weinheim,Germany,"Weinheim, Germany",49.544964,8.6602703,1,
Weinstadt,Germany,"Weinstadt, Germany",48.8108645,9.3644475,1,1
Weinzierl am Walde,Austria,"Weinzierl am Walde, Austria",48.4325833,15.4324574,1,1
Weissach im Tal,Germany,"Weissach im Tal, Germany",48.929112,9.4766284,1,1
Weissenbach an der Triesting,Austria,"Weissenbach an der Triesting, Austria",47.9832529,16.0370672,1,1
Weissenfels,Germany,"Weissenfels, Germany",51.1972771,11.9689146,1,
Weissensee,Austria,"Weissensee, Austria",46.71282,13.29481,1,
Weitendorf,Austria,"Weitendorf, Austria",46.8972234,15.4656705,1,1
Weitensfeld im Gurktal,Austria,"Weitensfeld im Gurktal, Austria",46.8474349,14.1921286,1,
Weitersfeld,Austria,"Weitersfeld, Austria",48.7789669,15.80906,1,1
Weitersfelden,Austria,"Weitersfelden, Austria",48.47713,14.7263,1,1
Weiterstadt,Germany,"Weiterstadt, Germany",49.8991611,8.5991073,1,
Weitra,Austria,"Weitra, Austria",48.7008974,14.8973836,1,
Weiz,Austria,"Weiz, Austria",47.21717,15.62297,2,1
Weligama,Sri Lanka,"Weligama, Sri Lanka",5.9773782,80.4288487,1,
Wellen,Belgium,"Wellen, Belgium",50.8404,5.33835,1,1
Wellesley,United States,"Wellesley, Massachusetts, United States",42.2935733,-71.3059277,1,1
Wellington,New Zealand,"Wellington, New Zealand",-41.2864603,174.776236,4,3
Wels,Austria,"Wels, Austria",48.16542,14.03664,3,1
Welver,Germany,"Welver, Germany",51.6175478,7.9564368,1,
Welzheim,Germany,"Welzheim, Germany",48.8744378,9.6318238,1,
Wendeburg,Germany,"Wendeburg, Germany",52.3267503,10.3904763,1,1
Wenden,Germany,"Wenden, Germany",50.9716418,7.8665433,1,1
Wendisch Evern,Germany,"Wendisch Evern, Germany",53.2154261,10.4700091,1,
Wendlingen am Neckar,Germany,"Wendlingen am Neckar, Germany",48.671757,9.3827676,1,
Werfenweng,Austria,"Werfenweng, Austria",47.4615959,13.2568035,2,1
Wernau,Germany,"Wernau, Germany",48.6914602,9.417934,2,1
Wernigerode,Germany,"Wernigerode, Germany",51.8368113,10.7844266,1,1
Wernstein am Inn,Austria,"Wernstein am Inn, Austria",48.5086812,13.4605087,1,1
Wertheim,Germany,"Wertheim, Germany",49.7586035,9.5128511,2,2
Werther,Germany,"Werther, Germany",52.0738784,8.4147863,1,
Wervik,Belgium,"Wervik, Belgium",50.7841386,3.0448969,1,
Wesel,Germany,"Wesel, Germany",51.6643079,6.6295679,1,
Weßling,Germany,"Weßling, Germany",48.0745018,11.2483111,1,1
West Chester,United States,"West Chester, Pennsylvania, United States",39.9606643,-75.6054882,2,1
West Hollywood,United States,"West Hollywood, California, United States",34.0900091,-118.3617443,1,
West Irbid,Jordan,"West Irbid, Jordan",32.5569557,35.8479094,1,
West Lothian,United Kingdom,"West Lothian, United Kingdom",55.9070198,-3.5517167,1,
West Midlands,United Kingdom,"West Midlands, United Kingdom",52.4750743,-1.829833,1,1
West Palm Beach,United States,"West Palm Beach, Florida, United States",26.7153424,-80.0533746,2,1
West Sacramento,United States,"West Sacramento, California, United States",38.5804609,-121.530234,1,1
West Springfield,United States,"West Springfield, Massachusetts, United States",42.1070383,-72.6203675,1,
West Torrens,Australia,"West Torrens, Australia",-34.9420565,138.5487397,1,
Westerlo,Belgium,"Westerlo, Belgium",51.08995,4.91434,1,
Westerstede,Germany,"Westerstede, Germany",53.2550728,7.926366,1,1
Westlake,United States,"Westlake, Ohio, United States",41.4553232,-81.9179173,1,
Westland,United States,"Westland, Michigan, United States",42.324204,-83.400211,1,
Westminster,United Kingdom,"Westminster, United Kingdom",51.4974948,-0.1356583,1,
Wettenberg,Germany,"Wettenberg, Germany",50.6362771,8.6751751,1,1
Wetteraukreis,Germany,"Wetteraukreis, Germany",50.3794495,8.9120439,2,1
Wetteren,Belgium,"Wetteren, Belgium",51.0029052,3.8896697,1,
Wevelgem,Belgium,"Wevelgem, Belgium",50.8089296,3.1836033,1,
Wexford,Ireland,"Wexford, Ireland",52.336916,-6.4633381,1,
Weyhe,Germany,"Weyhe, Germany",52.9830237,8.8505317,2,1
Weyregg am Attersee,Austria,"Weyregg am Attersee, Austria",47.902887,13.5723965,1,1
Whakatane,New Zealand,"Whakatane, New Zealand",-37.9534115,176.9908015,1,
Whistler,Canada,"Whistler, Canada",50.1163196,-122.9573563,1,
Wiehl,Germany,"Wiehl, Germany",50.9487426,7.5608848,1,1
Wielsbeke,Belgium,"Wielsbeke, Belgium",50.9099425,3.3724874,1,
Wielun,Poland,"Wielun, Poland",51.2186,18.56892,1,
Wiener Neudorf,Austria,"Wiener Neudorf, Austria",48.0853962,16.320342,1,1
Wiener Neustadt,Austria,"Wiener Neustadt, Austria",47.80279,16.23318,2,1
Wienerwald,Austria,"Wienerwald, Austria",48.0969764,16.0980093,1,1
Wies,Germany,"Wies, Germany",47.6805535,10.9004346,1,1
Wiesbaden,Germany,"Wiesbaden, Germany",50.0782184,8.2397608,2,1
Wieselburg,Austria,"Wieselburg, Austria",48.1248937,15.1354359,1,1
Wiesloch,Germany,"Wiesloch, Germany",49.2953714,8.6962064,2,1
Wiggensbach,Germany,"Wiggensbach, Germany",47.745133,10.2314395,1,1
Wijnegem,Belgium,"Wijnegem, Belgium",51.2298182,4.5108974,1,
Wildendürnbach,Austria,"Wildendürnbach, Austria",48.7570318,16.5031052,1,1
Wildpoldsried,Germany,"Wildpoldsried, Germany",47.7655938,10.4016113,1,1
Wilhelmsburg,Germany,"Wilhelmsburg, Germany",53.4986505,9.9990757,1,1
Wilhelmsdorf,Germany,"Wilhelmsdorf, Germany",47.8664525,9.4273629,1,
Wilhelmshaven,Germany,"Wilhelmshaven, Germany",53.5323403,8.1068722,1,1
Wilhering,Austria,"Wilhering, Austria",48.3237933,14.1903341,1,1
Willebroek,Belgium,"Willebroek, Belgium",51.05983,4.36404,1,
Willemstad,Curaçao,"Willemstad, Curaçao",12.1224221,-68.8824233,1,
Williams Lake,Canada,"Williams Lake, Canada",52.1416736,-122.1416885,1,
Willich,Germany,"Willich, Germany",51.2654601,6.5442659,1,1
Wilmington,United States,"Wilmington, North Carolina, United States",34.2257255,-77.9447102,1,
Wiltz,Luxembourg,"Wiltz, Luxembourg",49.96622,5.9324306,1,
Wimpassing im Schwarzatale,Austria,"Wimpassing im Schwarzatale, Austria",47.6992999,16.0329482,1,1
Winchester,United States,"Winchester, Massachusetts, United States",42.452303,-71.1369959,1,1
Wincrange,Luxembourg,"Wincrange, Luxembourg",50.0537481,5.9151037,1,
Windeck,Germany,"Windeck, Germany",50.7880324,7.5655319,1,
Windhagen,Germany,"Windhagen, Germany",50.6432547,7.3538105,1,1
Windham,United States,"Windham, New York, United States",42.3073065,-74.2520875,1,
Windhoek,Namibia,"Windhoek, Namibia",-22.5608807,17.0657549,5,1
Windigsteig,Austria,"Windigsteig, Austria",48.7658318,15.2853308,1,1
